Citation,Citation Link,Protein,Protein codes,Protein Concentration (%),Treatment code,Treatment condition code,Treatment condition value,Treatment temperature ( °C),Treatment time (min),Additives,Additives Concentration (%),pH,Type of salt,ionic strength (M),Heating temperature (°C) for gel preparation,Heating/hold time (min),Samples stored (°C),Storage time (h),If a gel can be formed (0-1),Hardness/firmness/strength (g)
"Li, X.; Fu, L.; He, Z.; Zeng, M.; Chen, Q.; Qin, F.; Wang, Z.; Chen, J. Effect of Protein-Glutaminase on Calcium Sulphate-Induced Gels of SPI with Different Thermal Treatments. Molecules 2023, 28, 1752",https:// doi.org/10.3390/molecules28041752 ,Native soy protein isolate (SPIn),10305,7,10112,10103,2,37,60,0,0,7,60105,0.035,85,10,4,,1,180
"Li, X.; Fu, L.; He, Z.; Zeng, M.; Chen, Q.; Qin, F.; Wang, Z.; Chen, J. Effect of Protein-Glutaminase on Calcium Sulphate-Induced Gels of SPI with Different Thermal Treatments. Molecules 2023, 28, 1752",https:// doi.org/10.3390/molecules28041752 ,Native soy protein isolate (SPIn),10305,7,10112,10103,5,37,60,0,0,7,60105,0.035,85,10,4,,1,54
"Li, X.; Fu, L.; He, Z.; Zeng, M.; Chen, Q.; Qin, F.; Wang, Z.; Chen, J. Effect of Protein-Glutaminase on Calcium Sulphate-Induced Gels of SPI with Different Thermal Treatments. Molecules 2023, 28, 1752",https:// doi.org/10.3390/molecules28041752 ,Native soy protein isolate (SPIn),10305,7,10112,10103,0,37,60,0,0,7,60105,0.035,95,10,4,,1,348
"Li, X.; Fu, L.; He, Z.; Zeng, M.; Chen, Q.; Qin, F.; Wang, Z.; Chen, J. Effect of Protein-Glutaminase on Calcium Sulphate-Induced Gels of SPI with Different Thermal Treatments. Molecules 2023, 28, 1752",https:// doi.org/10.3390/molecules28041752 ,Native soy protein isolate (SPIn),10305,7,10112,10103,2,37,60,0,0,7,60105,0.035,95,10,4,,1,198
"Li, X.; Fu, L.; He, Z.; Zeng, M.; Chen, Q.; Qin, F.; Wang, Z.; Chen, J. Effect of Protein-Glutaminase on Calcium Sulphate-Induced Gels of SPI with Different Thermal Treatments. Molecules 2023, 28, 1752",https:// doi.org/10.3390/molecules28041752 ,Native soy protein isolate (SPIn),10305,7,10112,10103,5,37,60,0,0,7,60105,0.035,95,10,4,,1,52
"Guo N, Ma Y, Zhang F, Zhu G, Yu Z, Dai H, Wang Z. Effect of pH on the thermal gel properties of whey protein isolate-high acyl gellan gum. J Sci Food Agric. 2023 May;103(7):3346-3352",https://doi.org/10.1002/jsfa.12512,Whey Protein Isolate (WPI),30105,10,30606,,,4,720,20204,0.4,4,0,,95,30,4,12,1,232.21
"Guo N, Ma Y, Zhang F, Zhu G, Yu Z, Dai H, Wang Z. Effect of pH on the thermal gel properties of whey protein isolate-high acyl gellan gum. J Sci Food Agric. 2023 May;103(7):3346-3352",https://doi.org/10.1002/jsfa.12512,Whey Protein Isolate (WPI),30105,10,30606,,,4,720,20204,0.4,5,0,,95,30,4,12,1,209.61
"Guo N, Ma Y, Zhang F, Zhu G, Yu Z, Dai H, Wang Z. Effect of pH on the thermal gel properties of whey protein isolate-high acyl gellan gum. J Sci Food Agric. 2023 May;103(7):3346-3352",https://doi.org/10.1002/jsfa.12512,Whey Protein Isolate (WPI),30105,10,30606,,,4,720,20204,0.4,6,0,,95,30,4,12,1,162.08
"Guo N, Ma Y, Zhang F, Zhu G, Yu Z, Dai H, Wang Z. Effect of pH on the thermal gel properties of whey protein isolate-high acyl gellan gum. J Sci Food Agric. 2023 May;103(7):3346-3352",https://doi.org/10.1002/jsfa.12512,Whey Protein Isolate (WPI),30105,10,30606,,,4,720,20204,0.4,7,0,,95,30,4,12,1,232.99
"Guo N, Ma Y, Zhang F, Zhu G, Yu Z, Dai H, Wang Z. Effect of pH on the thermal gel properties of whey protein isolate-high acyl gellan gum. J Sci Food Agric. 2023 May;103(7):3346-3352",https://doi.org/10.1002/jsfa.12512,Whey Protein Isolate (WPI),30105,10,30606,,,4,720,20204,0.4,8,0,,95,30,4,12,1,208.05
"Guo N, Ma Y, Zhang F, Zhu G, Yu Z, Dai H, Wang Z. Effect of pH on the thermal gel properties of whey protein isolate-high acyl gellan gum. J Sci Food Agric. 2023 May;103(7):3346-3352",https://doi.org/10.1002/jsfa.12512,Whey Protein Isolate (WPI),30105,10,30606,,,4,720,20204,0.4,9,0,,95,30,4,12,1,38.18
"Jiahui Zhang, Lian Jiang, Jun Yang, Xianxiang Chen, Mingyue Shen, Qiang Yu, Yi Chen, Jianhua Xie,Effect of calcium chloride on heat-induced Mesona chinensis polysaccharide-whey protein isolation gels: Gel properties and interactions,LWT,Volume 155,2022,112907,ISSN 0023-6438",https://doi.org/10.1016/j.lwt.2021.112907,Whey Protein Isolate (WPI),30105,10,0,0,,,,90406,2,10,60103,0,95,30,4,20,1,13.03
"Jiahui Zhang, Lian Jiang, Jun Yang, Xianxiang Chen, Mingyue Shen, Qiang Yu, Yi Chen, Jianhua Xie,Effect of calcium chloride on heat-induced Mesona chinensis polysaccharide-whey protein isolation gels: Gel properties and interactions,LWT,Volume 155,2022,112907,ISSN 0023-6438",https://doi.org/10.1016/j.lwt.2021.112907,Whey Protein Isolate (WPI),30105,10,0,0,,,,90406,2,10,60103,0.003,95,30,4,20,1,12.01
"Jiahui Zhang, Lian Jiang, Jun Yang, Xianxiang Chen, Mingyue Shen, Qiang Yu, Yi Chen, Jianhua Xie,Effect of calcium chloride on heat-induced Mesona chinensis polysaccharide-whey protein isolation gels: Gel properties and interactions,LWT,Volume 155,2022,112907,ISSN 0023-6438",https://doi.org/10.1016/j.lwt.2021.112907,Whey Protein Isolate (WPI),30105,10,0,0,,,,90406,2,10,60103,0.006,95,30,4,20,1,7.23
"Jiahui Zhang, Lian Jiang, Jun Yang, Xianxiang Chen, Mingyue Shen, Qiang Yu, Yi Chen, Jianhua Xie,Effect of calcium chloride on heat-induced Mesona chinensis polysaccharide-whey protein isolation gels: Gel properties and interactions,LWT,Volume 155,2022,112907,ISSN 0023-6438",https://doi.org/10.1016/j.lwt.2021.112907,Whey Protein Isolate (WPI),30105,10,0,0,,,,90406,2,10,60103,0.009,95,30,4,20,1,3.65
"Jiahui Zhang, Lian Jiang, Jun Yang, Xianxiang Chen, Mingyue Shen, Qiang Yu, Yi Chen, Jianhua Xie,Effect of calcium chloride on heat-induced Mesona chinensis polysaccharide-whey protein isolation gels: Gel properties and interactions,LWT,Volume 155,2022,112907,ISSN 0023-6438",https://doi.org/10.1016/j.lwt.2021.112907,Whey Protein Isolate (WPI),30105,10,0,0,,,,90406,2,10,60103,0.012,95,30,4,20,1,6.46
"Wang, Z.; Zeng, L.; Fu, L.; Chen, Q.; He, Z.; Zeng, M.; Qin, F.; Chen, J. Effect of Ionic Strength on Heat-Induced Gelation Behavior of Soy Protein Isolates with Ultrasound Treatment. Molecules 2022, 27, 8221",https://doi.org/10.3390/ molecules27238221,Soy Protein Isolate (SPI),10301,12,0,0,0,,0,0,0,7,60101,0,95,35,4,,1,205
"Wang, Z.; Zeng, L.; Fu, L.; Chen, Q.; He, Z.; Zeng, M.; Qin, F.; Chen, J. Effect of Ionic Strength on Heat-Induced Gelation Behavior of Soy Protein Isolates with Ultrasound Treatment. Molecules 2022, 27, 8221",https://doi.org/10.3390/ molecules27238221,Soy Protein Isolate (SPI),10301,12,30102,30101,300,,5,0,0,7,60101,0,95,35,4,,1,207
"Wang, Z.; Zeng, L.; Fu, L.; Chen, Q.; He, Z.; Zeng, M.; Qin, F.; Chen, J. Effect of Ionic Strength on Heat-Induced Gelation Behavior of Soy Protein Isolates with Ultrasound Treatment. Molecules 2022, 27, 8221",https://doi.org/10.3390/ molecules27238221,Soy Protein Isolate (SPI),10301,12,30102,30101,300,,10,0,0,7,60101,0,95,35,4,,1,206
"Wang, Z.; Zeng, L.; Fu, L.; Chen, Q.; He, Z.; Zeng, M.; Qin, F.; Chen, J. Effect of Ionic Strength on Heat-Induced Gelation Behavior of Soy Protein Isolates with Ultrasound Treatment. Molecules 2022, 27, 8221",https://doi.org/10.3390/ molecules27238221,Soy Protein Isolate (SPI),10301,12,30102,30101,300,,20,0,0,7,60101,0,95,35,4,,1,204
"Wang, Z.; Zeng, L.; Fu, L.; Chen, Q.; He, Z.; Zeng, M.; Qin, F.; Chen, J. Effect of Ionic Strength on Heat-Induced Gelation Behavior of Soy Protein Isolates with Ultrasound Treatment. Molecules 2022, 27, 8221",https://doi.org/10.3390/ molecules27238221,Soy Protein Isolate (SPI),10301,12,30102,30101,300,,30,0,0,7,60101,0,95,35,4,,1,201
"Wang, Z.; Zeng, L.; Fu, L.; Chen, Q.; He, Z.; Zeng, M.; Qin, F.; Chen, J. Effect of Ionic Strength on Heat-Induced Gelation Behavior of Soy Protein Isolates with Ultrasound Treatment. Molecules 2022, 27, 8221",https://doi.org/10.3390/ molecules27238221,Soy Protein Isolate (SPI),10301,12,0,0,0,,0,0,0,7,60101,0.05,95,35,4,,1,350
"Wang, Z.; Zeng, L.; Fu, L.; Chen, Q.; He, Z.; Zeng, M.; Qin, F.; Chen, J. Effect of Ionic Strength on Heat-Induced Gelation Behavior of Soy Protein Isolates with Ultrasound Treatment. Molecules 2022, 27, 8221",https://doi.org/10.3390/ molecules27238221,Soy Protein Isolate (SPI),10301,12,30102,30101,300,,5,0,0,7,60101,0.05,95,35,4,,1,380
"Wang, Z.; Zeng, L.; Fu, L.; Chen, Q.; He, Z.; Zeng, M.; Qin, F.; Chen, J. Effect of Ionic Strength on Heat-Induced Gelation Behavior of Soy Protein Isolates with Ultrasound Treatment. Molecules 2022, 27, 8221",https://doi.org/10.3390/ molecules27238221,Soy Protein Isolate (SPI),10301,12,30102,30101,300,,10,0,0,7,60101,0.05,95,35,4,,1,403
"Wang, Z.; Zeng, L.; Fu, L.; Chen, Q.; He, Z.; Zeng, M.; Qin, F.; Chen, J. Effect of Ionic Strength on Heat-Induced Gelation Behavior of Soy Protein Isolates with Ultrasound Treatment. Molecules 2022, 27, 8221",https://doi.org/10.3390/ molecules27238221,Soy Protein Isolate (SPI),10301,12,30102,30101,300,,20,0,0,7,60101,0.05,95,35,4,,1,440
"Wang, Z.; Zeng, L.; Fu, L.; Chen, Q.; He, Z.; Zeng, M.; Qin, F.; Chen, J. Effect of Ionic Strength on Heat-Induced Gelation Behavior of Soy Protein Isolates with Ultrasound Treatment. Molecules 2022, 27, 8221",https://doi.org/10.3390/ molecules27238221,Soy Protein Isolate (SPI),10301,12,30102,30101,300,,30,0,0,7,60101,0.05,95,35,4,,1,400
"Wang, Z.; Zeng, L.; Fu, L.; Chen, Q.; He, Z.; Zeng, M.; Qin, F.; Chen, J. Effect of Ionic Strength on Heat-Induced Gelation Behavior of Soy Protein Isolates with Ultrasound Treatment. Molecules 2022, 27, 8221",https://doi.org/10.3390/ molecules27238221,Soy Protein Isolate (SPI),10301,12,0,0,0,,0,0,0,7,60101,0.1,95,35,4,,1,500
"Wang, Z.; Zeng, L.; Fu, L.; Chen, Q.; He, Z.; Zeng, M.; Qin, F.; Chen, J. Effect of Ionic Strength on Heat-Induced Gelation Behavior of Soy Protein Isolates with Ultrasound Treatment. Molecules 2022, 27, 8221",https://doi.org/10.3390/ molecules27238221,Soy Protein Isolate (SPI),10301,12,30102,30101,300,,5,0,0,7,60101,0.1,95,35,4,,1,550
"Wang, Z.; Zeng, L.; Fu, L.; Chen, Q.; He, Z.; Zeng, M.; Qin, F.; Chen, J. Effect of Ionic Strength on Heat-Induced Gelation Behavior of Soy Protein Isolates with Ultrasound Treatment. Molecules 2022, 27, 8221",https://doi.org/10.3390/ molecules27238221,Soy Protein Isolate (SPI),10301,12,30102,30101,300,,10,0,0,7,60101,0.1,95,35,4,,1,580
"Wang, Z.; Zeng, L.; Fu, L.; Chen, Q.; He, Z.; Zeng, M.; Qin, F.; Chen, J. Effect of Ionic Strength on Heat-Induced Gelation Behavior of Soy Protein Isolates with Ultrasound Treatment. Molecules 2022, 27, 8221",https://doi.org/10.3390/ molecules27238221,Soy Protein Isolate (SPI),10301,12,30102,30101,300,,20,0,0,7,60101,0.1,95,35,4,,1,680
"Wang, Z.; Zeng, L.; Fu, L.; Chen, Q.; He, Z.; Zeng, M.; Qin, F.; Chen, J. Effect of Ionic Strength on Heat-Induced Gelation Behavior of Soy Protein Isolates with Ultrasound Treatment. Molecules 2022, 27, 8221",https://doi.org/10.3390/ molecules27238221,Soy Protein Isolate (SPI),10301,12,30102,30101,300,,30,0,0,7,60101,0.1,95,35,4,,1,720
"Wang, Z.; Zeng, L.; Fu, L.; Chen, Q.; He, Z.; Zeng, M.; Qin, F.; Chen, J. Effect of Ionic Strength on Heat-Induced Gelation Behavior of Soy Protein Isolates with Ultrasound Treatment. Molecules 2022, 27, 8221",https://doi.org/10.3390/ molecules27238221,Soy Protein Isolate (SPI),10301,12,0,0,0,,0,0,0,7,60101,0.2,95,35,4,,1,690
"Wang, Z.; Zeng, L.; Fu, L.; Chen, Q.; He, Z.; Zeng, M.; Qin, F.; Chen, J. Effect of Ionic Strength on Heat-Induced Gelation Behavior of Soy Protein Isolates with Ultrasound Treatment. Molecules 2022, 27, 8221",https://doi.org/10.3390/ molecules27238221,Soy Protein Isolate (SPI),10301,12,30102,30101,300,,5,0,0,7,60101,0.2,95,35,4,,1,730
"Wang, Z.; Zeng, L.; Fu, L.; Chen, Q.; He, Z.; Zeng, M.; Qin, F.; Chen, J. Effect of Ionic Strength on Heat-Induced Gelation Behavior of Soy Protein Isolates with Ultrasound Treatment. Molecules 2022, 27, 8221",https://doi.org/10.3390/ molecules27238221,Soy Protein Isolate (SPI),10301,12,30102,30101,300,,10,0,0,7,60101,0.2,95,35,4,,1,760
"Wang, Z.; Zeng, L.; Fu, L.; Chen, Q.; He, Z.; Zeng, M.; Qin, F.; Chen, J. Effect of Ionic Strength on Heat-Induced Gelation Behavior of Soy Protein Isolates with Ultrasound Treatment. Molecules 2022, 27, 8221",https://doi.org/10.3390/ molecules27238221,Soy Protein Isolate (SPI),10301,12,30102,30101,300,,20,0,0,7,60101,0.2,95,35,4,,1,890
"Wang, Z.; Zeng, L.; Fu, L.; Chen, Q.; He, Z.; Zeng, M.; Qin, F.; Chen, J. Effect of Ionic Strength on Heat-Induced Gelation Behavior of Soy Protein Isolates with Ultrasound Treatment. Molecules 2022, 27, 8221",https://doi.org/10.3390/ molecules27238221,Soy Protein Isolate (SPI),10301,12,30102,30101,300,,30,0,0,7,60101,0.2,95,35,4,,1,820
"Wang, Z.; Zeng, L.; Fu, L.; Chen, Q.; He, Z.; Zeng, M.; Qin, F.; Chen, J. Effect of Ionic Strength on Heat-Induced Gelation Behavior of Soy Protein Isolates with Ultrasound Treatment. Molecules 2022, 27, 8221",https://doi.org/10.3390/ molecules27238221,Soy Protein Isolate (SPI),10301,12,0,0,0,,0,0,0,7,60101,0.3,95,35,4,,1,670
"Wang, Z.; Zeng, L.; Fu, L.; Chen, Q.; He, Z.; Zeng, M.; Qin, F.; Chen, J. Effect of Ionic Strength on Heat-Induced Gelation Behavior of Soy Protein Isolates with Ultrasound Treatment. Molecules 2022, 27, 8221",https://doi.org/10.3390/ molecules27238221,Soy Protein Isolate (SPI),10301,12,30102,30101,300,,5,0,0,7,60101,0.3,95,35,4,,1,710
"Wang, Z.; Zeng, L.; Fu, L.; Chen, Q.; He, Z.; Zeng, M.; Qin, F.; Chen, J. Effect of Ionic Strength on Heat-Induced Gelation Behavior of Soy Protein Isolates with Ultrasound Treatment. Molecules 2022, 27, 8221",https://doi.org/10.3390/ molecules27238221,Soy Protein Isolate (SPI),10301,12,30102,30101,300,,10,0,0,7,60101,0.3,95,35,4,,1,740
"Wang, Z.; Zeng, L.; Fu, L.; Chen, Q.; He, Z.; Zeng, M.; Qin, F.; Chen, J. Effect of Ionic Strength on Heat-Induced Gelation Behavior of Soy Protein Isolates with Ultrasound Treatment. Molecules 2022, 27, 8221",https://doi.org/10.3390/ molecules27238221,Soy Protein Isolate (SPI),10301,12,30102,30101,300,,20,0,0,7,60101,0.3,95,35,4,,1,870
"Wang, Z.; Zeng, L.; Fu, L.; Chen, Q.; He, Z.; Zeng, M.; Qin, F.; Chen, J. Effect of Ionic Strength on Heat-Induced Gelation Behavior of Soy Protein Isolates with Ultrasound Treatment. Molecules 2022, 27, 8221",https://doi.org/10.3390/ molecules27238221,Soy Protein Isolate (SPI),10301,12,30102,30101,300,,30,0,0,7,60101,0.3,95,35,4,,1,940
"Wang, Z.; Zeng, L.; Fu, L.; Chen, Q.; He, Z.; Zeng, M.; Qin, F.; Chen, J. Effect of Ionic Strength on Heat-Induced Gelation Behavior of Soy Protein Isolates with Ultrasound Treatment. Molecules 2022, 27, 8221",https://doi.org/10.3390/ molecules27238221,Soy Protein Isolate (SPI),10301,12,0,0,0,,0,0,0,7,60101,0.6,95,35,4,,1,190
"Wang, Z.; Zeng, L.; Fu, L.; Chen, Q.; He, Z.; Zeng, M.; Qin, F.; Chen, J. Effect of Ionic Strength on Heat-Induced Gelation Behavior of Soy Protein Isolates with Ultrasound Treatment. Molecules 2022, 27, 8221",https://doi.org/10.3390/ molecules27238221,Soy Protein Isolate (SPI),10301,12,30102,30101,300,,5,0,0,7,60101,0.6,95,35,4,,1,200
"Wang, Z.; Zeng, L.; Fu, L.; Chen, Q.; He, Z.; Zeng, M.; Qin, F.; Chen, J. Effect of Ionic Strength on Heat-Induced Gelation Behavior of Soy Protein Isolates with Ultrasound Treatment. Molecules 2022, 27, 8221",https://doi.org/10.3390/ molecules27238221,Soy Protein Isolate (SPI),10301,12,30102,30101,300,,10,0,0,7,60101,0.6,95,35,4,,1,230
"Wang, Z.; Zeng, L.; Fu, L.; Chen, Q.; He, Z.; Zeng, M.; Qin, F.; Chen, J. Effect of Ionic Strength on Heat-Induced Gelation Behavior of Soy Protein Isolates with Ultrasound Treatment. Molecules 2022, 27, 8221",https://doi.org/10.3390/ molecules27238221,Soy Protein Isolate (SPI),10301,12,30102,30101,300,,20,0,0,7,60101,0.6,95,35,4,,1,290
"Wang, Z.; Zeng, L.; Fu, L.; Chen, Q.; He, Z.; Zeng, M.; Qin, F.; Chen, J. Effect of Ionic Strength on Heat-Induced Gelation Behavior of Soy Protein Isolates with Ultrasound Treatment. Molecules 2022, 27, 8221",https://doi.org/10.3390/ molecules27238221,Soy Protein Isolate (SPI),10301,12,30102,30101,300,,30,0,0,7,60101,0.6,95,35,4,,1,350
"Ma, T.; Li, X.; Montalbán-López, M.; Wu, X.; Zheng, Z.; Mu, D. Secretion of Bacillus amyloliquefaciens Transglutaminase from Lactococcus lactis and Its Enhancement of Food Gel Properties. Gels 2022, 8, 674.",https://doi.org/ 10.3390/gels8100674,Soy Protein Isolate (SPI),10301,10,10101,10101,0.3,45,120,0,0,7,0,0,95,10,4,12,1,14.78
"Ma, T.; Li, X.; Montalbán-López, M.; Wu, X.; Zheng, Z.; Mu, D. Secretion of Bacillus amyloliquefaciens Transglutaminase from Lactococcus lactis and Its Enhancement of Food Gel Properties. Gels 2022, 8, 674.",https://doi.org/ 10.3390/gels8100674,Soy Protein Isolate (SPI),10301,10,10103,10101,0.002,45,120,0,0,7,0,0,95,10,4,12,1,108.33
"Ang, C.L.; Goh, K.K.T.; Lim, K.; Matia-Merino, L. High-Protein Foods for Dysphagia: Manipulation of Mechanical and Microstructural Properties of Whey Protein Gels Using De-Structured Starch and Salts. Gels 2022, 8, 399",https://doi.org/10.3390/gels8070399,Whey Protein Isolate (WPI),30105,13,0,0,,,,0,0,6.5,60101,0,90,30,20,12,1,1882.52
"Ang, C.L.; Goh, K.K.T.; Lim, K.; Matia-Merino, L. High-Protein Foods for Dysphagia: Manipulation of Mechanical and Microstructural Properties of Whey Protein Gels Using De-Structured Starch and Salts. Gels 2022, 8, 399",https://doi.org/10.3390/gels8070399,Whey Protein Isolate (WPI),30105,13,0,0,,,,30203,4,6.5,60101,0,90,30,20,12,1,5333.82
"Ang, C.L.; Goh, K.K.T.; Lim, K.; Matia-Merino, L. High-Protein Foods for Dysphagia: Manipulation of Mechanical and Microstructural Properties of Whey Protein Gels Using De-Structured Starch and Salts. Gels 2022, 8, 399",https://doi.org/10.3390/gels8070399,Whey Protein Isolate (WPI),30105,13,0,0,,,,30205,4,6.5,60101,0,90,30,20,12,1,9334.18
"Ang, C.L.; Goh, K.K.T.; Lim, K.; Matia-Merino, L. High-Protein Foods for Dysphagia: Manipulation of Mechanical and Microstructural Properties of Whey Protein Gels Using De-Structured Starch and Salts. Gels 2022, 8, 399",https://doi.org/10.3390/gels8070399,Whey Protein Isolate (WPI),30105,13,0,0,,,,0,0,6.5,60101,0.0125,90,30,20,12,1,7137.9
"Ang, C.L.; Goh, K.K.T.; Lim, K.; Matia-Merino, L. High-Protein Foods for Dysphagia: Manipulation of Mechanical and Microstructural Properties of Whey Protein Gels Using De-Structured Starch and Salts. Gels 2022, 8, 399",https://doi.org/10.3390/gels8070399,Whey Protein Isolate (WPI),30105,13,0,0,,,,30203,4,6.5,60101,0.0125,90,30,20,12,1,15766.13
"Ang, C.L.; Goh, K.K.T.; Lim, K.; Matia-Merino, L. High-Protein Foods for Dysphagia: Manipulation of Mechanical and Microstructural Properties of Whey Protein Gels Using De-Structured Starch and Salts. Gels 2022, 8, 399",https://doi.org/10.3390/gels8070399,Whey Protein Isolate (WPI),30105,13,0,0,,,,30205,4,6.5,60101,0.0125,90,30,20,12,1,15687.69
"Ang, C.L.; Goh, K.K.T.; Lim, K.; Matia-Merino, L. High-Protein Foods for Dysphagia: Manipulation of Mechanical and Microstructural Properties of Whey Protein Gels Using De-Structured Starch and Salts. Gels 2022, 8, 399",https://doi.org/10.3390/gels8070399,Whey Protein Isolate (WPI),30105,13,0,0,,,,0,0,6.5,60101,0.025,90,30,20,12,1,13020.78
"Ang, C.L.; Goh, K.K.T.; Lim, K.; Matia-Merino, L. High-Protein Foods for Dysphagia: Manipulation of Mechanical and Microstructural Properties of Whey Protein Gels Using De-Structured Starch and Salts. Gels 2022, 8, 399",https://doi.org/10.3390/gels8070399,Whey Protein Isolate (WPI),30105,13,0,0,,,,30203,4,6.5,60101,0.025,90,30,20,12,1,18040.85
"Ang, C.L.; Goh, K.K.T.; Lim, K.; Matia-Merino, L. High-Protein Foods for Dysphagia: Manipulation of Mechanical and Microstructural Properties of Whey Protein Gels Using De-Structured Starch and Salts. Gels 2022, 8, 399",https://doi.org/10.3390/gels8070399,Whey Protein Isolate (WPI),30105,13,0,0,,,,30205,4,6.5,60101,0.025,90,30,20,12,1,17491.78
"Ang, C.L.; Goh, K.K.T.; Lim, K.; Matia-Merino, L. High-Protein Foods for Dysphagia: Manipulation of Mechanical and Microstructural Properties of Whey Protein Gels Using De-Structured Starch and Salts. Gels 2022, 8, 399",https://doi.org/10.3390/gels8070399,Whey Protein Isolate (WPI),30105,13,0,0,,,,0,0,6.5,60101,0.05,90,30,20,12,1,16942.71
"Ang, C.L.; Goh, K.K.T.; Lim, K.; Matia-Merino, L. High-Protein Foods for Dysphagia: Manipulation of Mechanical and Microstructural Properties of Whey Protein Gels Using De-Structured Starch and Salts. Gels 2022, 8, 399",https://doi.org/10.3390/gels8070399,Whey Protein Isolate (WPI),30105,13,0,0,,,,30203,4,6.5,60101,0.05,90,30,20,12,1,14511.12
"Ang, C.L.; Goh, K.K.T.; Lim, K.; Matia-Merino, L. High-Protein Foods for Dysphagia: Manipulation of Mechanical and Microstructural Properties of Whey Protein Gels Using De-Structured Starch and Salts. Gels 2022, 8, 399",https://doi.org/10.3390/gels8070399,Whey Protein Isolate (WPI),30105,13,0,0,,,,30205,4,6.5,60101,0.05,90,30,20,12,0,0
